3KTR B 0.442 47
3KUI B 0.365 45
3KUJ B 0.377 47
3KUS B 0.278 42
3KUT B 0.307 50
3KWW C 0.000 67
3KWY B 0.299 52
3KYN C 0.006 80
3KYO C 0.168 78
3KYT B 0.137 36
3KZ0 B 0.225 51
3KZE D 0.161 67
3KZE E 0.322 60
3L03 C 0.111 51
3L03 D 0.170 55
3L0E B 0.152 52
3L0J B 0.000 46
3L0L B 0.068 15
3L0L C 0.001 46
3L32 A 0.333 31
3L32 B 0.473 32
3L3D C 0.000 81
3L3G C 0.000 83
3L3I C 0.000 79
3L3J C 0.000 81
3L3Q B 0.000 61
3L3Q C 0.000 62
3L3X B 0.121 47
3L3Z B 0.140 51
3L6X B 0.194 64
3L81 B 0.153 48
3L9L B 0.148 53
3L9M B 0.147 51
3L9N B 0.195 53
3LCN C 0.295 24
3LCN D 0.254 31
3LDX C 0.048 49
3LEX C 0.096 66
3LEY C 0.038 52
3LGE E 0.100 54
3LGE F 0.094 56
3LGE G 0.000 57
3LGE H 0.000 60
3LK2 C 0.016 57
3LK4 C 0.046 58
3LKN C 0.000 81
3LKO C 0.000 82
3LKP C 0.000 84
3LKQ C 0.000 83
3LKR C 0.000 83
3LKS C 0.000 82
3LL8 E 0.266 54
3LLY B 0.406 35
3LLZ B 0.451 40
3LM1 E 0.000 72
3LM1 F 0.000 76
3LM1 G 0.000 76
3LM1 H 0.000 78
3LMP B 0.270 48
3LN5 C 0.000 80
3LNY B 0.100 66
3LNZ B 0.202 57
3LO2 A 0.560 19
3LO2 B 0.496 19
3LO4 A 0.426 24
3LO4 B 0.425 24
3LON B 0.121 57
3LQV B 0.149 41
3LU9 C 0.241 56
3LV3 C 0.080 77
3LVX A 0.508 26
3LVX B 0.347 25
3M4C E 0.225 0
3M53 B 0.000 62
3M54 B 0.004 68
3M57 B 0.007 66
3M5M B 0.454 55
3M5N B 0.170 56
3M5O B 0.193 54
3M61 B 0.032 63
3M91 C 0.210 40
3M91 D 0.190 41
3M94 B 0.138 51
3MA3 B 0.027 53
3MGO C 0.005 79
3MGT C 0.039 81
3MHP C 0.119 69
3MI9 C 0.082 42
3MJH B 0.196 31
3MK4 B 0.133 40
3MLR C 0.067 58
3MLS C 0.084 52
3MLT C 0.046 57
3MLV C 0.072 62
3MLX C 0.004 50
3MLY C 0.000 43
3MMG C 0.000 80
3MMG D 0.017 82
3MN5 B 0.149 42
3MN7 B 0.022 39
3MNE B 0.021 53
3MNO B 0.024 52
3MNP B 0.032 50
3MNW C 0.217 41
3MNZ C 0.228 47
3MOA C 0.101 54
3MOD C 0.124 56
3MQP B 0.378 47
3MQS B 0.000 55
3MR9 C 0.029 81
3MRB C 0.020 82
3MRC C 0.042 84
3MRD C 0.035 84
3MRE C 0.044 80
3MRF C 0.038 82
3MRG C 0.014 86
3MRH C 0.003 77
3MRI C 0.038 81
3MRJ C 0.025 80
3MRK C 0.026 85
3MRL C 0.019 80
3MRM C 0.000 81
3MRN C 0.141 78
3MRO C 0.014 84
3MRP C 0.014 83
3MRQ C 0.051 83
3MRR C 0.027 82
3MV5 B 0.048 55
3MV7 E 0.000 96
3MV8 E 0.000 94
3MVH B 0.051 57
3MVJ B 0.000 49
3MYJ C 0.000 82
3N2D B 0.000 61
3N3X B 0.006 61
3N5E C 0.002 77
3N93 C 0.006 51
3NDD B 0.086 77
3NFK C 0.166 50
3NFK D 0.047 70
3NFL C 0.117 67
3NFL D 0.109 71
3NFN C 0.119 79
3NJF B 0.000 76
3NJI B 0.000 82
3NJJ B 0.000 75
3NJN B 0.022 76
3NK4 C 0.008 67
3NK4 D 0.000 73
3NMX B 0.000 62
3NX8 B 0.237 51
3O1D B 0.298 52
3O1E B 0.356 51
3O2B B 0.228 56
3O2H B 0.370 28
3O37 B 0.247 41
3O41 C 0.304 54
3O6L C 0.194 53
3O6M C 0.112 60
3O6Q C 0.170 54
3O6Q D 0.193 57
3O71 B 0.003 46
3OAK B 0.347 33
3OAP B 0.346 49
3OBQ B 0.208 53
3OBU B 0.212 57
3OBX B 0.119 58
3OIQ B 0.266 31
3OJ3 B 0.011 17
3OKA B 0.482 0
3OKH B 0.348 45
3OKI B 0.260 51
3OLF B 0.253 49
3OLL C 0.142 48
3OLL D 0.142 47
3OLS C 0.144 53
3OLS D 0.114 49
3OMK B 0.195 49
3OMM B 0.206 49
3OMO C 0.160 51
3OMO D 0.147 47
3OMP C 0.151 51
3OMP D 0.109 47
3OMQ C 0.160 49
3OMQ D 0.155 47
3ONW B 0.021 58
3OOF B 0.260 49
3OOG B 0.195 53
3OOK B 0.208 50
3OQS B 0.000 62
3OSZ B 0.046 49
3OTS C 0.076 69
3OTY C 0.074 65
3OU1 C 0.070 68
3OU3 C 0.069 69
3OU4 C 0.086 70
3OUA C 0.086 67
3OUB C 0.028 65
3OUC C 0.098 69
3OUD C 0.078 67
3OVV B 0.195 54
3OW3 B 0.205 54
3OWP B 0.206 54
3OWT C 0.115 58
3OX8 C 0.022 83
3OXI B 0.226 53
3OXR C 0.113 82
3OXS C 0.049 86
3OXT B 0.205 50
3OZJ B 0.373 44
3P0M B 0.194 54
3P33 A 0.293 24
3P33 B 0.346 36
3P3N B 0.090 59
3P4F B 0.249 47
3P4F C 0.000 61
3P4K B 0.178 43
3P4M C 0.000 83
3P4N C 0.000 84
3P4O C 0.000 83
3P6Z B 0.108 51
3P6Z C 0.341 44
3P72 B 0.043 61
3P89 B 0.177 51
3P8F B 0.262 67
3P8N B 0.025 82
3P8O B 0.031 82
3P9L C 0.006 81
3P9M C 0.011 85
3PAB C 0.000 82
3PCU B 0.344 53
3PDO C 0.050 63
3PE4 B 0.111 57
3PK1 B 0.177 43
3PKN B 0.263 50
3PLU B 0.278 37
3PLV B 0.203 40
3PLX B 0.281 61
3PLZ B 0.258 55
3PO1 C 0.133 55
3POO B 0.218 54
3PP4 C 0.327 31
3PQZ C 0.000 44
3PSM A 0.357 12
3PSM B 0.320 13
3PTG B 0.154 53
3PTH B 0.392 37
3PTL B 0.019 64
3PWJ C 0.011 81
3PWL C 0.003 79
3PWN C 0.003 80
3PWU C 0.115 83
3PZD B 0.188 35
3Q47 B 0.097 65
3Q49 B 0.050 65
3Q4J C 0.101 68
3Q5U B 0.000 59
3Q6S C 0.084 60
3Q75 C 0.000 61
3Q78 C 0.000 65
3Q95 B 0.260 44
3Q97 B 0.123 46
3QAL B 0.222 57
3QAM B 0.175 59
3QDJ E 0.000 90
3QF7 C 0.111 43
3QF7 D 0.137 41
3QF9 B 0.037 46
3QFD C 0.000 79
3QFJ E 0.000 96
3QG6 C 0.023 73
3QHE B 0.000 70
3QIS B 0.249 51
3QJM B 0.000 65
3QKK B 0.000 58
3QKL B 0.038 57
3QLC B 0.000 61
3QN7 B 0.039 55
3QNJ C 0.000 54
3QNJ D 0.001 58
3QQ4 C 0.048 85
3QRX B 0.208 23
3QT0 B 0.124 47
3QTE A 0.594 0
3QTE B 0.563 0
3QUK C 0.066 86
3QUL C 0.061 86
3QV1 C 0.141 41
3QXD C 0.058 67
3QZV B 0.230 47
3R0L B 0.297 53
3R0L C 0.178 53
3R42 B 0.087 52
3R4A D 0.243 51
3R7G B 0.197 48
3R85 B 0.151 56
3RC4 B 0.053 55
3RC5 B 0.110 51
3RDV B 0.138 53
3REW C 0.236 82
3RF3 C 0.009 72
3RF3 D 0.011 71
3RK2 D 0.179 54
3RL1 C 0.086 82
3RL2 C 0.005 75
3RL7 B 0.000 60
3RL8 F 0.320 48
3RM1 B 0.197 60
3RO2 B 0.004 63
3RO3 B 0.010 57
3ROF B 0.308 49
3ROO C 0.081 85
3RQG E 0.036 47
3RRB B 0.326 38
3RRE B 0.341 35
3RRF B 0.365 34
3RRJ B 0.322 39
3RS8 B 0.325 38
3RS9 B 0.348 37
3RSF B 0.340 35
3RSG B 0.326 40
3RSQ B 0.331 38
3RSS B 0.338 33
3RT7 B 0.367 36
3RT9 B 0.335 40
3RTA B 0.355 36
3RTB B 0.329 39
3RTC B 0.352 33
3RTD B 0.338 33
3RTE B 0.360 35
3RTG B 0.329 36
3RTO C 0.299 52
3RTO D 0.245 53
3RU2 B 0.329 37
3RU4 E 0.103 58
3RUU B 0.131 51
3RWC C 0.005 89
3RWE C 0.000 82
3RWG C 0.000 85
3RWI C 0.000 86
3RYB B 0.000 85
3RZ9 B 0.000 63
3S0R A 0.381 29
3S0R B 0.366 30
3S1T C 0.535 0
3S4S D 0.015 73
3S5L D 0.027 72
3S6N G 0.141 53
3S6P G 0.000 54
3S6P H 0.000 70
3S8F C 0.000 64
3S8G C 0.000 63
3S90 B 0.000 59
3S9C B 0.105 63
3SFJ B 0.146 54
3SGB B 0.267 27
3SGE C 0.000 67
3SHB B 0.097 57
3SI5 B 0.063 39
3SJ9 B 0.085 59
3SJH B 0.209 39
3SJK B 0.324 46
3SKM C 0.000 87
3SKO C 0.000 84
3SL9 B 0.089 30
3SO6 B 0.143 63
3SOQ B 0.041 50
3SOU C 0.246 42
3SOU D 0.242 46
3SOV B 0.033 49
3SP6 B 0.025 51
3SPV C 0.000 86
3SRI B 0.019 53
3SRJ B 0.059 66
3SRJ C 0.187 46
3SRN B 0.083 68
3SSB B 0.046 56
3SUI B 0.012 83
3T03 B 0.169 47
3T2A A 0.405 34
3T2A B 0.277 48
3T5X B 0.183 48
3T6B B 0.000 86
3T6R B 0.004 60
3T7G B 0.143 46
3TAX B 0.111 58
3TBH B 0.001 86
3TBS C 0.071 87
3TBT C 0.054 85
3TBV C 0.085 85
3TBW C 0.083 88
3TBY C 0.094 86
3TCJ C 0.173 49
3TDI C 0.134 48
3TDI D 0.106 54
3TDU C 0.302 0
3TEI B 0.072 48
3TG5 B 0.000 83
3THK B 0.000 44
3TID C 0.007 89
3TIE C 0.053 87
3TIW B 0.243 38
3TJ5 B 0.202 59
3TJH D 0.000 87
3TJV B 0.000 79
3TM7 D 0.255 62
3TOD B 0.108 42
3TRS B 0.099 81
3TSZ B 0.087 67
3TT8 B 0.328 55
3TT8 C 0.291 54
3TT8 D 0.254 53
3TVJ C 0.140 55
3TVT B 0.147 47
3TWR B 0.009 51
3TWS B 0.000 54
3TWT B 0.111 47
3TWU B 0.182 57
3TWV B 0.000 52
3TWW C 0.050 60
3TWW D 0.010 65
3TWX B 0.016 50
3TZ1 B 0.405 46
3TZX B 0.000 46
3TZY B 0.000 52
3TZZ B 0.000 53
3U0T C 0.000 64
3U1I B 0.018 54
3U1J C 0.213 60
3U23 B 0.396 39
3U28 C 0.202 36
3U69 B 0.085 52
3U72 B 0.131 41
3U7D B 0.040 68
3U7X C 0.003 49
3U7X D 0.001 48
3U8O B 0.138 49
3U8Q B 0.088 41
3U8R B 0.123 51
3U8T B 0.130 50
3U9D B 0.268 37
3U9Q B 0.252 55
3U9Z B 0.121 39
3UA7 B 0.417 37
3UEF C 0.001 51
3UGW B 0.095 42
3UJI C 0.042 53
3UJJ C 0.127 53
3UK4 B 0.087 41
3UKW B 0.000 62
3UKX B 0.000 58
3UKZ B 0.000 57
3UL0 B 0.000 57
3UL1 B 0.000 59
3ULR C 0.346 28
3UO1 C 0.049 58
3UP0 B 0.271 50
3UP3 B 0.296 47
3UPR C 0.024 76
3UPV B 0.174 68
3URL B 0.020 66
3USD B 0.086 44
3UTQ C 0.036 86
3UTU C 0.059 46
3UU7 B 0.266 52
3UUA B 0.228 52
3UUD B 0.286 45
3UVK B 0.278 61
3UVL B 0.041 65
3UVM B 0.000 65
3UVN B 0.066 74
3UVO B 0.231 57
3UVU B 0.000 60
3UXG B 0.086 53
3UYR C 0.061 65
3V19 A 0.317 57
3V19 C 0.183 49
3V19 D 0.433 37
3V1B B 0.636 21
3V1C A 0.604 21
3V1C B 0.503 21
3V1E A 0.626 18
3V1E B 0.600 18
3V1F A 0.287 21
3V1F B 0.302 22
3V2O B 0.190 50
3V2X B 0.209 54
3V30 B 0.147 55
3V31 B 0.324 47
3V43 B 0.135 62
3V49 B 0.099 53
3V4A B 0.110 53
3V4U C 0.018 66
3V52 C 0.030 64
3V5A B 0.099 40
3V5D C 0.042 76
3V5H C 0.026 77
3V5K C 0.017 78
3V9T B 0.304 52
3V9V B 0.271 48
3V9Y B 0.204 54
3VCL C 0.000 80
3VDF B 0.070 40
3VEJ A 0.482 33
3VEJ B 0.478 35
3VEP B 0.150 33
3VFM C 0.005 67
3VFN C 0.000 72
3VFO C 0.000 70
3VFP C 0.000 69
3VFR C 0.008 70
3VFS C 0.000 72
3VFT C 0.000 71
3VFU C 0.000 74
3VFV C 0.000 72
3VFW C 0.004 70
3VGC C 0.182 56
3VGY B 0.362 28
3VH8 D 0.000 82
3VI1 B 0.000 75
3VIV C 0.000 92
3VJ6 C 0.032 85
3VJS B 0.150 47
3VJT B 0.134 47
3VMX A 0.433 35
3VMX B 0.372 34
3VMY A 0.430 35
3VMY B 0.351 34
3VMZ A 0.431 34
3VMZ B 0.381 34
3VN0 A 0.442 32
3VN0 B 0.386 33
3VN2 B 0.128 47
3VQH B 0.230 52
3VRI C 0.023 69
3VRJ C 0.000 77
3VRT B 0.166 48
3VRU B 0.127 50
3VRV B 0.155 48
3VRW B 0.139 47
3VT3 B 0.163 47
3VT4 B 0.216 48
3VT5 B 0.186 47
3VT6 B 0.158 47
3VT7 B 0.121 47
3VT8 B 0.119 49
3VT9 B 0.133 46
3VTB B 0.130 44
3VTC B 0.122 49
3VU5 B 0.326 18
3VU6 B 0.334 18
3VUW B 0.115 29
3VUX B 0.132 26
3VUY B 0.120 29
3VXE C 0.198 53
3VXM E 0.000 96
3VXN C 0.110 79
3VXP C 0.136 82
3VXR E 0.000 94
3VXS E 0.000 84
3VZA C 0.267 51
3W0G B 0.164 47
3W0H B 0.156 47
3W0I B 0.153 44
3W0J B 0.160 48
3W1B B 0.041 44
3W3W B 0.000 50
3W5P B 0.120 44
3W5Q B 0.154 47
3W5R B 0.247 46
3W5T B 0.189 49
3W6K C 0.142 55
3W7Y A 0.400 32
3W7Y B 0.272 48
3W7Z A 0.355 32
3W7Z B 0.247 50
3W80 B 0.313 53
3W80 C 0.273 51
3W80 D 0.216 50
3W8J B 0.223 46
3WA0 B 0.000 42
3WBN B 0.030 49
3WG5 C 0.000 91
3WGX B 0.272 54
3WL9 C 0.009 74
3WLB C 0.030 76
3WMG B 0.018 38
3WMI B 0.324 31
3WMJ B 0.330 32
3WN7 B 0.039 49
3WNE C 0.000 63
3WNE D 0.002 59
3WNF C 0.084 67
3WNF D 0.000 67
3WNG C 0.013 60
3WNG D 0.061 62
3WOO C 0.000 79
3WOO D 0.000 80
3WOP D 0.000 77
3WOQ C 0.000 77
3WOQ D 0.000 79
3WOR C 0.000 76
3WOR D 0.000 77
3WS3 C 0.126 83
3WS6 C 0.043 81
3WSR B 0.049 35
3WT5 B 0.138 43
3WT6 B 0.119 44
3WT7 B 0.154 47
3WTQ B 0.117 44
3WUT C 0.000 56
3WUW D 0.000 81
3WV0 B 0.097 33
3WXA B 0.134 51
3WY9 B 0.069 29
3WYG C 0.134 57
3X11 C 0.000 83
3X12 C 0.000 84
3X13 C 0.000 85
3X14 C 0.000 88
3X23 B 0.125 50
3X2U B 0.199 53
3X2V B 0.184 55
3X2W B 0.201 53
3ZDF B 0.147 45
3ZDL B 0.095 59
3ZDY E 0.000 67
3ZE2 E 0.000 70
3ZED B 0.000 58
3ZG7 B 0.048 56
3ZG8 B 0.039 58
3ZG9 B 0.060 57
3ZGA B 0.047 58
3ZHF B 0.020 45
3ZIL B 0.162 53
3ZIN B 0.000 55
3ZIN C 0.000 63
3ZIO B 0.000 61
3ZIO C 0.000 64
3ZIP B 0.000 52
3ZIP C 0.000 63
3ZIQ B 0.000 64
3ZIQ C 0.000 67
3ZIR B 0.000 59
3ZIR C 0.000 62
3ZKE C 0.065 64
3ZKE D 0.078 64
3ZO1 B 0.221 52
3ZO2 B 0.227 53
3ZO3 B 0.236 55
3ZO4 B 0.201 54
3ZQG B 0.439 54
3ZQH B 0.620 36
3ZQI C 0.098 76
3ZQI D 0.047 72
3ZRJ C 0.168 46
3ZRJ D 0.128 61
3ZRK B 0.272 44
3ZRL C 0.307 44
3ZRL D 0.268 43
3ZRM C 0.293 45
3ZRM D 0.275 43
3ZRZ B 0.326 56
3ZS9 C 0.222 35
3ZS9 D 0.115 33
3ZTX B 0.177 51
3ZVY B 0.173 62
3ZWL B 0.069 30
3ZWZ B 0.150 54
3ZZY B 0.147 55
3ZZZ B 0.128 53
4A1S B 0.125 63
4A1T B 0.106 50
4A1V B 0.050 57
4A1X B 0.079 59
4A2A B 0.189 47
4A5X B 0.247 51
4A62 B 0.089 51
4A8X C 0.095 44
4A9Z B 0.221 49
4A9Z C 0.139 48
4A9Z D 0.211 50
4AA2 B 0.000 79
4AB0 A 0.499 16
4AEN C 0.096 63
4AFJ B 0.270 43
4AFX B 0.039 79
4AIF B 0.027 62
4AK4 E 0.205 56
4AK4 F 0.182 58
4AK4 G 0.184 57
4AK4 H 0.193 57
4AKB E 0.024 73
4AKB F 0.069 69
4AKB G 0.003 76
4AKB H 0.000 75
4AKC E 0.074 70
4AKC F 0.000 74
4AKC G 0.026 77
4AKC H 0.004 78
4AM9 B 0.083 56
4AOK D 0.202 58
4AOM B 0.090 69
4AON D 0.208 58
4AOQ B 0.122 43
4AOR B 0.142 47
4APH B 0.000 89
4APO B 0.001 67
4AU2 C 0.000 81
4AU2 D 0.013 64
4AU2 E 0.000 77
4AX9 C 0.045 52
4AXA B 0.197 53
4AYA B 0.267 35
4AZA B 0.000 50
4B1U B 0.141 44
4B45 B 0.267 48
4B4N B 0.329 48
4B4S B 0.307 48
4B60 B 0.004 71
4B7E B 0.092 59
4B7K B 0.091 60
4B8M B 0.209 50
4B8O B 0.000 64
4B8O C 0.000 62
4B8P B 0.000 65
4BA3 B 0.000 59
4BAH B 0.124 51
4BAK B 0.132 54
4BAM B 0.127 54
4BAN B 0.134 54
4BAO B 0.115 54
4BAQ B 0.113 56
4BB2 B 0.005 78
4BD2 B 0.206 41
4BD6 B 0.078 47
4BH8 C 0.382 42
4BJS D 0.131 51
4BJT B 0.033 69
4BOS E 0.196 28
4BPL B 0.000 57
4BS3 A 0.369 35
4BS3 B 0.246 50
4BT9 C 0.426 54
4BTB B 0.407 55
4BWQ B 0.361 37
4BWS C 0.366 36
4BXF C 0.000 71
4BXF D 0.000 73
4BXR B 0.181 45
4C1A A 0.443 35
4C1A B 0.368 38
4C2F B 0.000 74
4C2V B 0.173 49
4C2W B 0.194 50
4C33 B 0.222 53
4C36 B 0.213 56
4C37 B 0.245 52
4C38 B 0.234 54
4C5A C 0.339 40
4C5E E 0.000 66
4C5E F 0.000 64
4C5E G 0.000 66
4C5E H 0.000 66
4C5G B 0.168 46
4C5Q D 0.195 55
4C7N B 0.375 33
4CAY C 0.225 49
4CC2 B 0.034 55
4CC3 B 0.153 49
4CC7 B 0.071 52
4CC9 C 0.073 44
4CCN C 0.000 69
4CCN D 0.000 70
4CCO C 0.000 68
4CCO D 0.000 66
4CFQ C 0.183 53
4CGU C 0.204 52
4CH2 B 0.173 53
4CH8 B 0.141 53
4CH9 B 0.000 54
4CHA E 0.222 57
4CHA F 0.201 55
4CHB B 0.067 51
4CHG C 0.000 59
4CIC C 0.038 83
4CIM B 0.000 58
4CO6 B 0.127 42
4CPA B 0.348 29
4CQK A 0.009 19
4CQK B 0.146 20
4CRI C 0.319 53
4CRI D 0.028 55
4CRY C 0.288 63
4CSJ B 0.208 52
4CU4 B 0.052 67
4CVZ C 0.032 80
4CXF B 0.017 49
4CY1 B 0.215 54
4CY2 B 0.016 66
4CY2 C 0.076 48
4CY3 B 0.000 66
4CY5 B 0.000 65
4CY5 C 0.026 50
4CZ5 D 0.132 55
4CZ6 D 0.098 59
4CZ7 A 0.339 45
4CZ7 B 0.276 47
4D07 B 0.123 47
4D0G B 0.365 18
4D0Z B 0.000 69
4D1L A 0.318 37
4D1L B 0.298 38
4D2H C 0.282 47
4D2H D 0.269 51
4D2M C 0.205 52
4D2M D 0.205 51
4D49 C 0.117 48
4D49 D 0.073 62
4DC2 B 0.112 63
4DCB B 0.008 56
4DEX B 0.308 30
4DEY B 0.298 36
4DFX B 0.237 53
4DFZ B 0.233 52
4DG0 B 0.192 56
4DG2 B 0.229 53
4DG3 B 0.213 56
4DGB B 0.132 46
4DGV C 0.331 50
4DGY C 0.021 54
4DH1 B 0.195 53
4DH3 B 0.174 55
4DH5 B 0.180 55
4DH7 B 0.187 56
4DH8 B 0.194 54
4DIG B 0.075 38
4DJ9 B 0.126 62
4DJC B 0.028 55
4DJG A 0.455 30
4DJG B 0.505 30
4DK7 C 0.087 48
4DK7 D 0.228 54
4DLQ B 0.150 74
4DM6 B 0.285 42
4DM8 B 0.167 51
4DMA B 0.311 40
4DOR B 0.000 55
4DOS B 0.347 31
4DOS C 0.015 75
4DS1 C 0.127 61
4DS1 D 0.171 69
4DS7 D 0.182 52
4DT7 C 0.271 65
4DU0 A 0.208 0
4DU0 B 0.564 0
4DXR B 0.365 35
4DXU B 0.103 41
4DZU B 0.134 38
4E05 B 0.104 53
4E05 C 0.134 55
4E0R C 0.000 83
4E17 B 0.047 59
4E2J B 0.204 50
4E34 B 0.325 50
4E35 B 0.331 50
4E3B B 0.187 56
4E43 C 0.000 83
4E5X D 0.158 84
4E73 B 0.059 52
4E7T A 0.350 36
4E7T B 0.219 54
4E81 B 0.148 55
4EFH B 0.160 41
4EHQ B 0.537 40
4EIK B 0.176 50
4EJE B 0.092 54
4EOY B 0.319 58
4EP2 B 0.016 89
4EP3 B 0.064 77
4EPJ B 0.008 84
4EQ0 B 0.006 83
4EQJ B 0.000 87
4ERQ B 0.000 59
4ERY B 0.124 56
4ERZ B 0.000 60
4ES0 B 0.000 81
4ESG B 0.293 47
4ETO C 0.244 54
4EWR B 0.000 67
4EWW B 0.289 57
4EWW C 0.243 54
4EWW D 0.319 53
4EWX B 0.278 56
4EWX C 0.244 52
4EWX D 0.302 53
4EXT C 0.139 57
4EXX B 0.266 59
4EXX C 0.230 56
4EXX D 0.270 58
4EY1 C 0.238 55
4EY1 D 0.264 58
4EY9 C 0.249 54
4EY9 D 0.270 56
4EYD C 0.241 54
4EYD D 0.239 58
4EYN B 0.271 58
4EYN C 0.222 58
4EYN D 0.267 57
4EYP B 0.259 57
4EYP C 0.237 55
4EYP D 0.246 56
4EZ1 F 0.024 80
4EZ1 G 0.000 79
4EZ1 H 0.051 79
4EZ1 I 0.020 78
4EZ1 J 0.000 80
4EZN B 0.000 55
4EZO C 0.001 59
4EZO D 0.000 62
4EZP C 0.000 43
4EZP D 0.004 64
4EZQ B 0.135 67
4EZR B 0.182 66
4EZS B 0.260 65
4EZT B 0.286 63
4EZU B 0.201 55
4EZV B 0.120 54
4EZW B 0.000 65
4EZX B 0.005 63
4EZY B 0.133 65
4EZZ B 0.203 65
4F00 B 0.140 70
4F0N B 0.249 58
4F0N C 0.194 56
4F0N D 0.258 53
4F0O C 0.218 55
4F0O D 0.303 53
4F0Z C 0.091 49
4F14 B 0.332 42
4F1A C 0.214 55
4F1A D 0.308 53
4F1B C 0.224 53
4F1B D 0.263 56
4F1C C 0.242 57
4F1C D 0.291 54
4F1D C 0.222 54
4F1D D 0.267 54
4F1F C 0.223 55
4F1F D 0.292 55
4F1G C 0.224 54
4F1G D 0.280 53
4F1Z B 0.093 76
4F27 B 0.038 75
4F4T C 0.218 56
4F4T D 0.287 53
4F4V A 0.304 56
4F4V B 0.270 56
4F4V C 0.185 55
4F4V D 0.262 55
4F51 C 0.225 53
4F51 D 0.256 57
4F56 B 0.107 60
4F7M C 0.000 78
4F7T C 0.046 84
4F8F B 0.277 56
4F8F C 0.230 55
4F8F D 0.274 53
4F9M B 0.242 53
4FA7 C 0.000 63
4FAE C 0.033 81
4FAF C 0.031 84
4FAJ B 0.000 93
4FAS D 0.051 33
4FAS E 0.000 33
4FAS F 0.010 35
4FBW D 0.047 47
4FDD B 0.000 65
4FG3 A 0.309 58
4FG3 B 0.290 58
4FG3 C 0.237 53
4FG3 D 0.306 53
4FHH B 0.336 48
4FHI B 0.302 51
4FII B 0.000 64
4FIM B 0.070 38
4FJP B 0.096 40
4FKA B 0.356 54
4FKA C 0.309 52
4FKA D 0.295 50
4FM6 C 0.000 77
4FMQ B 0.186 49
4FOR B 0.085 41
4FVL B 0.225 52
4FYS B 0.000 73
4G1W B 0.060 53
4G1Z B 0.303 49
4G2H B 0.306 45
4G2V B 0.065 67
4G2Z B 0.074 40
4G42 C 0.081 86
4G43 C 0.116 83
4G69 B 0.339 54
4G6A C 0.000 52
4G6F E 0.238 29
4G6F F 0.269 28
4G7S C 0.000 65
4G8G E 0.000 85
4G8I C 0.000 75
4G91 C 0.353 36
4G9D C 0.000 78
4G9F E 0.000 83
4GAG C 0.174 52
4GBA B 0.166 51
4GBC A 0.268 58
4GBC C 0.186 54
4GBC D 0.396 36
4GBI A 0.246 56
4GBI C 0.195 51
4GBI D 0.388 35
4GBK A 0.262 57
4GBK C 0.248 53
4GBK D 0.414 35
4GBL A 0.254 58
4GBL C 0.163 53
4GBL D 0.347 36
4GBN A 0.254 57
4GBN C 0.170 52
4GBN D 0.367 35
4GCH C 0.191 56
4GDO A 0.173 26
4GDO B 0.228 25
4GEQ C 0.172 51
4GF3 B 0.183 43
4GFU B 0.000 49
4GGD B 0.000 47
4GGN B 0.017 73
4GHU B 0.056 52
4GKG B 0.267 21
4GKS C 0.082 83
4GKV E 0.107 57
4GLD B 0.163 76
4GLY B 0.057 66
4GNE B 0.286 62
4GNF B 0.141 52
4GNT B 0.068 41
4GOD A 0.332 30
4GOD B 0.371 32
4GOE B 0.435 32
4GQ6 B 0.075 62
4GQB C 0.013 69
4GRK B 0.079 34
4GUS B 0.095 59
4GUS C 0.000 66
4GUT B 0.000 71
4GUU B 0.000 69
4GUX B 0.037 48
4GVD B 0.152 58
4GW1 C 0.000 73
4GW5 C 0.000 66
4GW8 B 0.087 46
4GXB B 0.131 51
4GXL B 0.165 49
4GYO B 0.000 93
4GYW B 0.107 56
4GYY B 0.111 56
4GZ3 B 0.105 58
4H0H B 0.462 58
4H25 C 0.007 57
4H26 C 0.122 67
4H2T D 0.021 22
4H39 B 0.082 52
4H3B B 0.000 59
4H3P B 0.054 49
4H3Q B 0.054 39
4H4F C 0.246 60
4H8M A 0.459 28
4H8M B 0.439 29
4HDQ C 0.053 67
4HEE B 0.293 45
4HH6 B 0.311 45
4HHA C 0.056 65
4HIX C 0.000 77
4HKI B 0.061 72
4HKK B 0.058 72
4HKN B 0.073 72
4HL5 B 0.067 71
4HLF B 0.068 73
4HLG B 0.058 73
4HLH B 0.061 72
4HLK B 0.060 73
4HLM B 0.060 72
4HMH B 0.079 71
4HOM B 0.000 75
4HPO C 0.057 55
4HPY C 0.040 66
4HR6 C 0.025 55
4HRG C 0.047 60
4HRG D 0.050 61
4HS3 C 0.051 90
4HS6 C 0.168 53
4HSU B 0.009 60
4HSU C 0.000 68
4HT6 B 0.120 56
4HUU C 0.165 82
4HUV E 0.212 82
4HUV F 0.198 82
4HUX C 0.042 81
4HV8 C 0.171 82
4HVU B 0.328 44
4HVV B 0.321 43
4HVW B 0.445 46
4HW4 B 0.220 57
4HWZ C 0.058 79
4HX1 C 0.139 73
4HYS B 0.075 54
4HYU B 0.105 55
4I2L A 0.607 18
4I2L B 0.473 20
4I31 B 0.071 81
4I32 B 0.027 81
4I33 B 0.077 83
4I4W C 0.124 78
4I5B C 0.017 74
4I5Y A 0.355 35
4I5Y B 0.261 50
4I5Z A 0.373 35
4I5Z B 0.260 50
4IA1 B 0.321 48
4IAC B 0.192 52
4IE9 B 0.201 52
4IFL B 0.384 38
4IGA B 0.253 39
4IHN A 0.399 34
